latitude,longitude,mean_cloud_cover,median_cloud_cover,mode_cloud_cover,min_cloud_cover,max_cloud_cover
34.25,-121.75,0.43572727272727274,0.181,0.0,0.0,1.0
34.25,-121.25,0.4958181818181819,0.311,0.0,0.0,1.0
34.25,-120.75,0.4652727272727273,0.13,0.0,0.0,1.0
34.25,-120.25,0.3972727272727273,0.118,0.0,0.0,1.0
34.25,-119.75,0.5421818181818182,0.488,0.0,0.0,1.0
34.25,-119.25,0.34145454545454546,0.087,0.0,0.0,1.0
34.25,-118.75,0.44627272727272727,0.48,0.0,0.0,1.0
34.25,-118.25,0.41690909090909095,0.024,0.0,0.0,1.0
34.25,-117.75,0.6263636363636363,0.705,0.8,0.0,1.0
34.25,-117.25,0.3654545454545454,0.079,0.0,0.0,1.0
34.25,-116.75,0.2688181818181818,0.063,0.0,0.0,0.984
34.25,-116.25,0.18254545454545454,0.0,0.0,0.0,1.0
34.25,-115.75,0.19254545454545455,0.0,0.0,0.0,1.0
34.25,-115.25,0.12554545454545454,0.0,0.0,0.0,1.0
34.25,-114.75,0.09981818181818182,0.0,0.0,0.0,0.87
34.25,-114.25,0.09090909090909091,0.0,0.0,0.0,1.0
34.25,-113.75,0.12745454545454546,0.0,0.0,0.0,0.705
34.25,-113.25,0.29600000000000004,0.0,0.0,0.0,1.0
34.25,-112.75,0.26772727272727276,0.0,0.0,0.0,1.0
34.25,-112.25,0.26199999999999996,0.0,0.0,0.0,0.976
34.25,-111.75,0.272,0.0,0.0,0.0,1.0
34.25,-111.25,0.229,0.0,0.0,0.0,1.0
34.25,-110.75,0.2411818181818182,0.0,0.0,0.0,1.0
34.25,-110.25,0.17136363636363636,0.0,0.0,0.0,0.976
34.25,-109.75,0.175,0.0,0.0,0.0,0.976
34.25,-109.25,0.3117272727272727,0.0,0.0,0.0,1.0
34.25,-108.75,0.27954545454545454,0.0,0.0,0.0,1.0
34.25,-108.25,0.20163636363636364,0.012,0.0,0.0,1.0
34.25,-107.75,0.27081818181818185,0.0,0.0,0.0,0.988
34.25,-107.25,0.23554545454545453,0.0,0.0,0.0,0.98
34.25,-106.75,0.3028181818181818,0.087,0.0,0.0,1.0
34.25,-106.25,0.13809090909090907,0.0,0.0,0.0,1.0
34.25,-105.75,0.18036363636363636,0.0,0.0,0.0,1.0
34.25,-105.25,0.19936363636363633,0.0,0.0,0.0,1.0
34.25,-104.75,0.3203636363636364,0.028,0.0,0.0,1.0
34.25,-104.25,0.15745454545454549,0.0,0.0,0.0,1.0
34.25,-103.75,0.25627272727272726,0.0,0.0,0.0,1.0
34.25,-103.25,0.28418181818181815,0.0,0.0,0.0,1.0
34.25,-102.75,0.2541818181818182,0.012,0.0,0.0,1.0
34.25,-102.25,0.2857272727272727,0.0,0.0,0.0,0.957
34.25,-101.75,0.33772727272727276,0.031,0.0,0.0,1.0
34.25,-101.25,0.30418181818181816,0.209,0.0,0.0,1.0
34.25,-100.75,0.383,0.0,0.0,0.0,1.0
34.25,-100.25,0.21727272727272726,0.0,0.0,0.0,1.0
34.25,-99.75,0.2732727272727273,0.031,0.0,0.0,1.0
34.25,-99.25,0.432,0.0,0.0,0.0,1.0
34.25,-98.75,0.4739090909090909,0.39,0.0,0.0,1.0
34.25,-98.25,0.5464545454545454,0.866,0.0,0.0,1.0
34.25,-97.75,0.5079090909090909,0.587,0.0,0.0,1.0
34.25,-97.25,0.4254545454545454,0.224,0.0,0.0,1.0
34.25,-96.75,0.5701818181818182,0.929,1.0,0.0,1.0
34.25,-96.25,0.5444545454545454,0.516,0.0,0.0,1.0
34.25,-95.75,0.6509999999999999,1.0,1.0,0.0,1.0
34.25,-95.25,0.6636363636363636,1.0,1.0,0.0,1.0
34.25,-94.75,0.7873636363636364,1.0,1.0,0.0,1.0
34.25,-94.25,0.7151818181818181,1.0,1.0,0.0,1.0
34.25,-93.75,0.7044545454545456,0.965,0.8,0.0,1.0
34.25,-93.25,0.5634545454545455,0.752,0.0,0.0,1.0
34.25,-92.75,0.7301818181818182,0.969,1.0,0.0,1.0
34.25,-92.25,0.5747272727272728,0.772,0.0,0.0,1.0
34.25,-91.75,0.7093636363636363,0.917,1.0,0.0,1.0
34.25,-91.25,0.8826363636363636,1.0,1.0,0.287,1.0
34.25,-90.75,0.7945454545454546,1.0,1.0,0.0,1.0
34.25,-90.25,0.7283636363636364,1.0,1.0,0.0,1.0
34.25,-89.75,0.6464545454545455,1.0,1.0,0.0,1.0
34.25,-89.25,0.7824545454545454,1.0,1.0,0.0,1.0
34.25,-88.75,0.8190000000000001,1.0,1.0,0.02,1.0
34.25,-88.25,0.7816363636363636,1.0,1.0,0.0,1.0
34.25,-87.75,0.783909090909091,1.0,1.0,0.0,1.0
34.25,-87.25,0.7276363636363636,1.0,1.0,0.0,1.0
34.25,-86.75,0.7433636363636363,1.0,1.0,0.0,1.0
34.25,-86.25,0.6729999999999999,0.953,0.0,0.0,1.0
34.25,-85.75,0.6607272727272727,0.882,1.0,0.0,1.0
34.25,-85.25,0.6675454545454546,0.961,1.0,0.0,1.0
34.25,-84.75,0.7423636363636364,0.965,0.8,0.0,1.0
34.25,-84.25,0.7706363636363637,1.0,1.0,0.0,1.0
34.25,-83.75,0.7476363636363637,0.898,1.0,0.0,1.0
34.25,-83.25,0.7744545454545455,1.0,1.0,0.0,1.0
34.25,-82.75,0.7294545454545456,1.0,1.0,0.0,1.0
34.25,-82.25,0.7888181818181818,1.0,1.0,0.0,1.0
34.25,-81.75,0.695,1.0,1.0,0.0,1.0
34.25,-81.25,0.6485454545454545,0.965,1.0,0.0,1.0
34.25,-80.75,0.6757272727272727,0.945,1.0,0.0,1.0
34.25,-80.25,0.696090909090909,0.961,0.8,0.0,1.0
34.25,-79.75,0.6644545454545455,0.953,1.0,0.02,1.0
34.25,-79.25,0.7054545454545454,1.0,1.0,0.0,1.0
34.25,-78.75,0.7878181818181819,1.0,1.0,0.039,1.0
34.25,-78.25,0.7282727272727272,1.0,1.0,0.0,1.0
34.25,-77.75,0.638909090909091,0.78,0.0,0.0,1.0
34.25,-77.25,0.46954545454545454,0.181,0.0,0.0,1.0
34.25,-76.75,0.4495454545454546,0.343,0.0,0.0,1.0
34.25,-76.25,0.7058181818181818,0.886,1.0,0.0,1.0
34.25,-75.75,0.7816363636363637,0.953,1.0,0.0,1.0
34.25,-75.25,0.7010909090909091,0.98,1.0,0.0,1.0
34.25,-74.75,0.6645454545454546,0.976,1.0,0.0,1.0
34.25,-74.25,0.7019090909090909,0.969,1.0,0.055,1.0
34.25,-73.75,0.7355454545454546,1.0,1.0,0.0,1.0
34.25,-73.25,0.7137272727272728,1.0,1.0,0.0,1.0
34.25,-72.75,0.7075454545454546,1.0,1.0,0.0,1.0
34.25,-72.25,0.7293636363636363,0.866,1.0,0.0,1.0
34.25,-71.75,0.6281818181818182,0.945,1.0,0.0,1.0
34.25,-71.25,0.6563636363636364,1.0,1.0,0.0,1.0
34.25,-70.75,0.6509999999999999,0.976,1.0,0.0,1.0
34.25,-70.25,0.6389090909090909,0.953,1.0,0.0,1.0
34.25,-69.75,0.6402727272727272,0.984,1.0,0.0,1.0
34.25,-69.25,0.5899090909090909,0.78,0.0,0.0,1.0
34.25,-68.75,0.6316363636363637,1.0,1.0,0.0,1.0
34.25,-68.25,0.6969090909090908,0.772,1.0,0.0,1.0
34.25,-67.75,0.729090909090909,0.961,1.0,0.059,1.0
34.25,-67.25,0.7222727272727272,0.909,1.0,0.0,1.0
34.25,-66.75,0.699,0.984,1.0,0.0,1.0
34.25,-66.25,0.5489999999999999,0.768,0.0,0.0,1.0
34.25,-65.75,0.7019090909090909,0.76,1.0,0.327,1.0
34.25,-65.25,0.8747272727272726,1.0,1.0,0.559,1.0
34.25,-64.75,0.8467272727272728,0.945,1.0,0.0,1.0
34.25,-64.25,0.7884545454545454,1.0,1.0,0.0,1.0
33.75,-127.75,0.6123636363636363,0.791,1.0,0.039,1.0
33.75,-127.25,0.5454545454545454,0.378,0.2,0.0,1.0
33.75,-126.75,0.4635454545454545,0.28,0.0,0.0,1.0
33.75,-126.25,0.5369090909090909,0.398,0.0,0.0,1.0
33.75,-125.75,0.4674545454545454,0.26,0.0,0.0,1.0
33.75,-125.25,0.6978181818181818,0.854,0.8,0.0,1.0
33.75,-124.75,0.7353636363636362,0.909,1.0,0.157,1.0
33.75,-124.25,0.6477272727272727,0.783,1.0,0.0,1.0
33.75,-123.75,0.393,0.134,0.0,0.0,1.0
33.75,-123.25,0.3911818181818182,0.276,0.0,0.0,1.0
33.75,-122.75,0.46345454545454545,0.122,0.0,0.0,1.0
33.75,-122.25,0.39518181818181813,0.173,0.0,0.0,1.0
33.75,-121.75,0.46636363636363637,0.114,0.0,0.0,1.0
33.75,-121.25,0.5114545454545455,0.626,0.0,0.0,1.0
33.75,-120.75,0.38409090909090904,0.083,0.0,0.0,1.0
33.75,-120.25,0.486,0.413,0.0,0.0,1.0
33.75,-119.75,0.4097272727272727,0.161,0.0,0.0,1.0
33.75,-119.25,0.37799999999999995,0.028,0.0,0.0,1.0
33.75,-118.75,0.39254545454545453,0.098,0.0,0.0,1.0
33.75,-118.25,0.2802727272727273,0.193,0.0,0.0,1.0
33.75,-117.75,0.29709090909090907,0.067,0.0,0.0,1.0
33.75,-117.25,0.473909090909091,0.386,0.0,0.0,1.0
33.75,-116.75,0.45290909090909093,0.457,0.0,0.0,0.965
33.75,-116.25,0.2605454545454546,0.0,0.0,0.0,1.0
33.75,-115.75,0.26299999999999996,0.0,0.0,0.0,1.0
33.75,-115.25,0.17672727272727273,0.0,0.0,0.0,1.0
33.75,-114.75,0.20045454545454547,0.0,0.0,0.0,1.0
33.75,-114.25,0.17463636363636365,0.0,0.0,0.0,1.0
33.75,-113.75,0.20118181818181818,0.0,0.0,0.0,0.933
33.75,-113.25,0.24045454545454545,0.0,0.0,0.0,0.929
33.75,-112.75,0.23618181818181816,0.0,0.0,0.0,0.921
33.75,-112.25,0.27490909090909094,0.0,0.0,0.0,1.0
33.75,-111.75,0.2219090909090909,0.0,0.0,0.0,0.953
33.75,-111.25,0.1922727272727273,0.0,0.0,0.0,0.965
33.75,-110.75,0.1491818181818182,0.0,0.0,0.0,0.941
33.75,-110.25,0.17463636363636362,0.0,0.0,0.0,0.953
33.75,-109.75,0.21554545454545454,0.0,0.0,0.0,1.0
33.75,-109.25,0.27699999999999997,0.157,0.0,0.0,1.0
33.75,-108.75,0.16718181818181818,0.0,0.0,0.0,0.984
33.75,-108.25,0.18390909090909088,0.0,0.0,0.0,1.0
33.75,-107.75,0.25845454545454544,0.0,0.0,0.0,1.0
33.75,-107.25,0.23045454545454547,0.0,0.0,0.0,1.0
33.75,-106.75,0.24309090909090908,0.0,0.0,0.0,1.0
33.75,-106.25,0.12318181818181818,0.0,0.0,0.0,1.0
33.75,-105.75,0.14272727272727273,0.0,0.0,0.0,0.87
33.75,-105.25,0.2083636363636364,0.0,0.0,0.0,1.0
33.75,-104.75,0.19036363636363635,0.0,0.0,0.0,1.0
33.75,-104.25,0.1320909090909091,0.0,0.0,0.0,1.0
33.75,-103.75,0.23863636363636367,0.0,0.0,0.0,1.0
33.75,-103.25,0.34709090909090906,0.063,0.0,0.0,1.0
33.75,-102.75,0.38227272727272726,0.0,0.0,0.0,1.0
33.75,-102.25,0.2852727272727273,0.004,0.0,0.0,1.0
33.75,-101.75,0.2877272727272727,0.0,0.0,0.0,1.0
33.75,-101.25,0.36218181818181816,0.0,0.0,0.0,1.0
33.75,-100.75,0.305,0.004,0.0,0.0,1.0
33.75,-100.25,0.2727272727272727,0.0,0.0,0.0,1.0
33.75,-99.75,0.3124545454545455,0.0,0.0,0.0,1.0
33.75,-99.25,0.30418181818181816,0.008,0.0,0.0,1.0
33.75,-98.75,0.5271818181818182,0.87,0.0,0.0,1.0
33.75,-98.25,0.5650909090909091,1.0,1.0,0.0,1.0
33.75,-97.75,0.4875454545454545,0.272,0.0,0.0,1.0
33.75,-97.25,0.6023636363636364,0.567,1.0,0.0,1.0
33.75,-96.75,0.5033636363636363,0.516,0.0,0.0,1.0
33.75,-96.25,0.5293636363636364,0.425,0.0,0.0,1.0
33.75,-95.75,0.6456363636363636,0.634,1.0,0.0,1.0
33.75,-95.25,0.7849090909090909,0.937,1.0,0.0,1.0
33.75,-94.75,0.7192727272727273,0.992,1.0,0.0,1.0
33.75,-94.25,0.6328181818181818,1.0,1.0,0.0,1.0
33.75,-93.75,0.6538181818181819,0.992,1.0,0.0,1.0
33.75,-93.25,0.47854545454545455,0.362,0.0,0.0,1.0
33.75,-92.75,0.6621818181818182,0.858,0.8,0.0,1.0
33.75,-92.25,0.6674545454545454,0.835,1.0,0.0,1.0
33.75,-91.75,0.7734545454545454,0.988,1.0,0.0,1.0
33.75,-91.25,0.825,0.933,0.8,0.193,1.0
33.75,-90.75,0.8780000000000001,1.0,1.0,0.201,1.0
33.75,-90.25,0.7720909090909089,0.992,1.0,0.067,1.0
33.75,-89.75,0.641,0.984,1.0,0.0,1.0
33.75,-89.25,0.7022727272727273,1.0,1.0,0.0,1.0
33.75,-88.75,0.6932727272727273,1.0,1.0,0.0,1.0
33.75,-88.25,0.6854545454545454,0.996,1.0,0.0,1.0
33.75,-87.75,0.675,0.921,1.0,0.0,1.0
33.75,-87.25,0.6829090909090909,0.953,1.0,0.0,1.0
33.75,-86.75,0.7154545454545453,0.992,1.0,0.0,1.0
33.75,-86.25,0.559,0.705,0.0,0.0,1.0
33.75,-85.75,0.49318181818181817,0.594,0.0,0.0,1.0
33.75,-85.25,0.5977272727272727,0.72,0.0,0.0,1.0
33.75,-84.75,0.6389090909090909,0.961,1.0,0.0,1.0
33.75,-84.25,0.6740909090909092,0.902,0.8,0.0,1.0
33.75,-83.75,0.7272727272727273,0.976,1.0,0.008,1.0
33.75,-83.25,0.782,1.0,1.0,0.0,1.0
33.75,-82.75,0.719,0.87,0.8,0.0,1.0
33.75,-82.25,0.7369090909090911,0.953,1.0,0.0,1.0
33.75,-81.75,0.6761818181818182,1.0,1.0,0.0,1.0
33.75,-81.25,0.6742727272727272,1.0,1.0,0.055,1.0
33.75,-80.75,0.6561818181818182,0.831,0.8,0.0,1.0
33.75,-80.25,0.6857272727272727,0.685,1.0,0.0,1.0
33.75,-79.75,0.6657272727272727,0.929,1.0,0.0,1.0
33.75,-79.25,0.6850909090909091,0.709,1.0,0.0,1.0
33.75,-78.75,0.7589090909090909,0.965,1.0,0.0,1.0
33.75,-78.25,0.6982727272727273,1.0,1.0,0.0,1.0
33.75,-77.75,0.636,1.0,1.0,0.0,1.0
33.75,-77.25,0.5704545454545454,0.524,1.0,0.0,1.0
33.75,-76.75,0.6940909090909092,0.965,1.0,0.02,1.0
33.75,-76.25,0.5712727272727274,0.902,0.0,0.008,1.0
33.75,-75.75,0.7433636363636363,1.0,1.0,0.0,1.0
33.75,-75.25,0.7293636363636363,1.0,1.0,0.0,1.0
33.75,-74.75,0.8092727272727273,1.0,1.0,0.291,1.0
33.75,-74.25,0.6485454545454545,1.0,1.0,0.028,1.0
33.75,-73.75,0.7813636363636363,1.0,1.0,0.0,1.0
33.75,-73.25,0.8503636363636363,1.0,1.0,0.413,1.0
33.75,-72.75,0.6681818181818181,1.0,1.0,0.0,1.0
33.75,-72.25,0.622,1.0,1.0,0.0,1.0
33.75,-71.75,0.6509999999999999,1.0,1.0,0.0,1.0
33.75,-71.25,0.6742727272727272,0.882,1.0,0.0,1.0
33.75,-70.75,0.5536363636363636,0.689,1.0,0.0,1.0
33.75,-70.25,0.5597272727272727,0.681,0.0,0.0,1.0
33.75,-69.75,0.5945454545454546,0.906,1.0,0.0,1.0
33.75,-69.25,0.5550909090909091,0.972,0.0,0.0,1.0
33.75,-68.75,0.5977272727272728,0.878,1.0,0.0,1.0
33.75,-68.25,0.6381818181818182,0.925,1.0,0.0,1.0
33.75,-67.75,0.5489090909090909,0.976,0.0,0.0,1.0
33.75,-67.25,0.5780000000000001,0.661,1.0,0.0,1.0
33.75,-66.75,0.6793636363636364,1.0,1.0,0.0,1.0
33.75,-66.25,0.642,0.787,1.0,0.0,1.0
33.75,-65.75,0.6406363636363637,0.764,1.0,0.0,1.0
33.75,-65.25,0.7772727272727273,0.988,0.6000000000000001,0.0,1.0
33.75,-64.75,0.8003636363636364,1.0,1.0,0.0,1.0
33.75,-64.25,0.7493636363636363,0.976,0.8,0.0,1.0
33.25,-127.75,0.5813636363636363,0.65,0.0,0.0,1.0
33.25,-127.25,0.4592727272727272,0.205,0.0,0.0,1.0
33.25,-126.75,0.5705454545454546,0.894,0.0,0.0,1.0
33.25,-126.25,0.5805454545454545,0.693,0.0,0.004,1.0
33.25,-125.75,0.4988181818181818,0.638,0.0,0.0,1.0
33.25,-125.25,0.4728181818181818,0.307,0.0,0.0,1.0
33.25,-124.75,0.4288181818181819,0.346,0.0,0.0,1.0
33.25,-124.25,0.5329090909090909,0.508,0.0,0.0,1.0
33.25,-123.75,0.45454545454545453,0.26,0.0,0.0,1.0
33.25,-123.25,0.49609090909090914,0.319,0.0,0.0,1.0
33.25,-122.75,0.4680909090909091,0.453,0.4,0.0,1.0
33.25,-122.25,0.4970909090909091,0.366,0.0,0.0,1.0
33.25,-121.75,0.6213636363636365,0.882,1.0,0.0,1.0
33.25,-121.25,0.3966363636363637,0.063,0.0,0.0,1.0
33.25,-120.75,0.40572727272727266,0.287,0.0,0.0,1.0
33.25,-120.25,0.3850909090909091,0.028,0.0,0.0,1.0
33.25,-119.75,0.311,0.035,0.0,0.0,1.0
33.25,-119.25,0.28954545454545455,0.0,0.0,0.0,1.0
33.25,-118.75,0.36227272727272725,0.213,0.0,0.0,1.0
33.25,-118.25,0.28209090909090906,0.122,0.0,0.0,1.0
33.25,-117.75,0.2878181818181818,0.016,0.0,0.0,1.0
33.25,-117.25,0.2777272727272727,0.02,0.0,0.0,1.0
33.25,-116.75,0.257,0.055,0.0,0.0,1.0
33.25,-116.25,0.2400909090909091,0.024,0.0,0.0,1.0
33.25,-115.75,0.10418181818181817,0.016,0.0,0.0,0.626
33.25,-115.25,0.17427272727272727,0.0,0.0,0.0,1.0
33.25,-114.75,0.18145454545454545,0.0,0.0,0.0,1.0
33.25,-114.25,0.20290909090909093,0.0,0.0,0.0,0.972
33.25,-113.75,0.054636363636363636,0.0,0.0,0.0,0.346
33.25,-113.25,0.21081818181818182,0.0,0.0,0.0,1.0
33.25,-112.75,0.24154545454545454,0.0,0.0,0.0,0.909
33.25,-112.25,0.18999999999999997,0.0,0.0,0.0,0.803
33.25,-111.75,0.13772727272727273,0.0,0.0,0.0,1.0
33.25,-111.25,0.12163636363636364,0.0,0.0,0.0,0.539
33.25,-110.75,0.12490909090909091,0.0,0.0,0.0,0.811
33.25,-110.25,0.22763636363636364,0.0,0.0,0.0,0.689
33.25,-109.75,0.10590909090909091,0.0,0.0,0.0,1.0
33.25,-109.25,0.10954545454545456,0.0,0.0,0.0,1.0
33.25,-108.75,0.1431818181818182,0.0,0.0,0.0,0.984
33.25,-108.25,0.15563636363636363,0.0,0.0,0.0,0.98
33.25,-107.75,0.11045454545454544,0.0,0.0,0.0,0.846
33.25,-107.25,0.19436363636363635,0.0,0.0,0.0,1.0
33.25,-106.75,0.16181818181818183,0.0,0.0,0.0,1.0
33.25,-106.25,0.21154545454545454,0.0,0.0,0.0,1.0
33.25,-105.75,0.22336363636363635,0.012,0.0,0.0,0.768
33.25,-105.25,0.31672727272727275,0.0,0.0,0.0,1.0
33.25,-104.75,0.11672727272727274,0.0,0.0,0.0,1.0
33.25,-104.25,0.15781818181818183,0.0,0.0,0.0,1.0
33.25,-103.75,0.27554545454545454,0.0,0.0,0.0,1.0
33.25,-103.25,0.32536363636363635,0.0,0.0,0.0,1.0
33.25,-102.75,0.3765454545454545,0.016,0.0,0.0,1.0
33.25,-102.25,0.214,0.0,0.0,0.0,1.0
33.25,-101.75,0.2236363636363636,0.0,0.0,0.0,1.0
33.25,-101.25,0.2698181818181818,0.0,0.0,0.0,1.0
33.25,-100.75,0.3458181818181818,0.0,0.0,0.0,1.0
33.25,-100.25,0.36072727272727273,0.0,0.0,0.0,1.0
33.25,-99.75,0.33790909090909094,0.0,0.0,0.0,1.0
33.25,-99.25,0.3435454545454546,0.228,0.0,0.0,1.0
33.25,-98.75,0.5163636363636364,0.52,0.0,0.0,1.0
33.25,-98.25,0.5576363636363637,0.705,1.0,0.0,1.0
33.25,-97.75,0.6728181818181818,0.984,1.0,0.0,1.0
33.25,-97.25,0.6435454545454545,1.0,1.0,0.0,1.0
33.25,-96.75,0.6106363636363636,0.886,1.0,0.0,1.0
33.25,-96.25,0.6535454545454544,0.898,1.0,0.0,1.0
33.25,-95.75,0.68,0.917,1.0,0.0,1.0
33.25,-95.25,0.8217272727272728,1.0,1.0,0.0,1.0
33.25,-94.75,0.7347272727272728,0.98,1.0,0.0,1.0
33.25,-94.25,0.5862727272727273,0.866,0.0,0.0,1.0
33.25,-93.75,0.6152727272727273,0.89,1.0,0.0,1.0
33.25,-93.25,0.5773636363636364,0.453,0.0,0.0,1.0
33.25,-92.75,0.47554545454545455,0.48,0.0,0.0,1.0
33.25,-92.25,0.6413636363636364,0.913,1.0,0.0,1.0
33.25,-91.75,0.7169090909090909,1.0,1.0,0.0,1.0
33.25,-91.25,0.6860909090909092,0.831,0.8,0.0,1.0
33.25,-90.75,0.7400909090909091,0.992,1.0,0.051,1.0
33.25,-90.25,0.6936363636363636,1.0,1.0,0.012,1.0
33.25,-89.75,0.6367272727272727,1.0,1.0,0.0,1.0
33.25,-89.25,0.6156363636363636,0.768,1.0,0.0,1.0
33.25,-88.75,0.661,1.0,1.0,0.0,1.0
33.25,-88.25,0.6567272727272727,0.787,1.0,0.0,1.0
33.25,-87.75,0.6539090909090909,0.823,1.0,0.0,1.0
33.25,-87.25,0.6191818181818182,0.677,1.0,0.0,1.0
33.25,-86.75,0.6496363636363637,0.902,0.0,0.0,1.0
33.25,-86.25,0.457,0.102,0.0,0.0,1.0
33.25,-85.75,0.4566363636363636,0.236,0.0,0.0,1.0
33.25,-85.25,0.5633636363636364,0.969,0.0,0.0,1.0
33.25,-84.75,0.627,0.819,1.0,0.0,1.0
33.25,-84.25,0.6768181818181819,0.972,1.0,0.0,1.0
33.25,-83.75,0.7498181818181819,0.913,1.0,0.0,1.0
33.25,-83.25,0.69,0.98,1.0,0.0,1.0
33.25,-82.75,0.7466363636363635,0.961,1.0,0.0,1.0
33.25,-82.25,0.7934545454545454,1.0,1.0,0.0,1.0
33.25,-81.75,0.7400909090909091,0.984,1.0,0.0,1.0
33.25,-81.25,0.688,0.937,1.0,0.0,1.0
33.25,-80.75,0.6846363636363636,0.854,0.8,0.0,1.0
33.25,-80.25,0.5980909090909091,0.567,1.0,0.0,1.0
33.25,-79.75,0.7565454545454546,0.988,1.0,0.0,1.0
33.25,-79.25,0.6346363636363637,0.65,1.0,0.028,1.0
33.25,-78.75,0.6363636363636364,1.0,1.0,0.0,1.0
33.25,-78.25,0.6718181818181819,1.0,1.0,0.0,1.0
33.25,-77.75,0.7021818181818181,1.0,1.0,0.0,1.0
33.25,-77.25,0.692909090909091,1.0,1.0,0.075,1.0
33.25,-76.75,0.7745454545454545,0.795,1.0,0.394,1.0
33.25,-76.25,0.7271818181818182,0.976,1.0,0.0,1.0
33.25,-75.75,0.6953636363636364,0.768,1.0,0.063,1.0
33.25,-75.25,0.8299090909090908,1.0,1.0,0.248,1.0
33.25,-74.75,0.8776363636363637,1.0,1.0,0.339,1.0
33.25,-74.25,0.7351818181818182,1.0,1.0,0.0,1.0
33.25,-73.75,0.7326363636363638,0.949,1.0,0.0,1.0
33.25,-73.25,0.7565454545454545,1.0,1.0,0.0,1.0
33.25,-72.75,0.7740909090909092,1.0,1.0,0.0,1.0
33.25,-72.25,0.6678181818181819,1.0,1.0,0.0,1.0
33.25,-71.75,0.7240000000000001,1.0,1.0,0.0,1.0
33.25,-71.25,0.6402727272727273,0.811,1.0,0.0,1.0
33.25,-70.75,0.6774545454545454,1.0,1.0,0.012,1.0
33.25,-70.25,0.5823636363636363,0.709,1.0,0.0,1.0
33.25,-69.75,0.6863636363636364,0.976,1.0,0.0,1.0
33.25,-69.25,0.734,0.992,1.0,0.0,1.0
33.25,-68.75,0.5980909090909091,0.961,1.0,0.0,1.0
33.25,-68.25,0.7427272727272727,0.831,1.0,0.213,1.0
33.25,-67.75,0.6957272727272727,0.906,1.0,0.0,1.0
33.25,-67.25,0.6167272727272727,0.713,1.0,0.012,1.0
33.25,-66.75,0.615909090909091,0.783,1.0,0.0,1.0
33.25,-66.25,0.6245454545454545,0.858,1.0,0.0,1.0
33.25,-65.75,0.4552727272727273,0.488,0.0,0.0,1.0
33.25,-65.25,0.41272727272727266,0.28,0.2,0.004,1.0
33.25,-64.75,0.7297272727272727,0.799,1.0,0.11,1.0
33.25,-64.25,0.6478181818181817,0.76,1.0,0.012,1.0
32.75,-127.75,0.7497272727272729,1.0,1.0,0.035,1.0
32.75,-127.25,0.7383636363636363,0.921,1.0,0.0,1.0
32.75,-126.75,0.5833636363636363,0.528,1.0,0.0,1.0
32.75,-126.25,0.39299999999999996,0.071,0.0,0.0,1.0
32.75,-125.75,0.4219090909090909,0.346,0.0,0.0,1.0
32.75,-125.25,0.3769090909090909,0.067,0.0,0.0,1.0
32.75,-124.75,0.4620909090909091,0.555,0.0,0.0,1.0
32.75,-124.25,0.5258181818181819,0.496,0.4,0.0,1.0
32.75,-123.75,0.5386363636363637,0.78,0.0,0.0,1.0
32.75,-123.25,0.5469090909090909,0.697,0.0,0.0,1.0
32.75,-122.75,0.6241818181818182,0.835,1.0,0.0,1.0
32.75,-122.25,0.6811818181818182,0.862,0.8,0.0,1.0
32.75,-121.75,0.5172727272727273,0.402,0.0,0.0,1.0
32.75,-121.25,0.46763636363636363,0.598,0.0,0.0,1.0
32.75,-120.75,0.3450909090909091,0.02,0.0,0.0,1.0
32.75,-120.25,0.4305454545454546,0.256,0.0,0.0,1.0
32.75,-119.75,0.5286363636363636,0.524,0.0,0.0,1.0
32.75,-119.25,0.36399999999999993,0.154,0.0,0.0,1.0
32.75,-118.75,0.3800909090909091,0.102,0.0,0.0,1.0
32.75,-118.25,0.3171818181818182,0.165,0.0,0.0,1.0
32.75,-117.75,0.3291818181818182,0.146,0.0,0.0,1.0
32.75,-117.25,0.30427272727272725,0.028,0.0,0.0,1.0
32.75,-116.75,0.3963636363636363,0.343,0.0,0.0,1.0
32.75,-116.25,0.20545454545454545,0.055,0.0,0.0,0.933
32.75,-115.75,0.31927272727272726,0.012,0.0,0.0,1.0
32.75,-115.25,0.21054545454545456,0.028,0.0,0.0,1.0
32.75,-114.75,0.10845454545454546,0.0,0.0,0.0,1.0
32.75,-114.25,0.09090909090909091,0.0,0.0,0.0,1.0
32.75,-113.75,0.11772727272727272,0.0,0.0,0.0,0.976
32.75,-113.25,0.12518181818181817,0.0,0.0,0.0,0.531
32.75,-112.75,0.12790909090909092,0.004,0.0,0.0,0.756
32.75,-112.25,0.21254545454545457,0.0,0.0,0.0,1.0
32.75,-111.75,0.10736363636363637,0.0,0.0,0.0,0.969
32.75,-111.25,0.10672727272727273,0.0,0.0,0.0,0.831
32.75,-110.75,0.09418181818181819,0.0,0.0,0.0,0.78
32.75,-110.25,0.18281818181818182,0.0,0.0,0.0,0.98
32.75,-109.75,0.18363636363636363,0.0,0.0,0.0,0.89
32.75,-109.25,0.09663636363636363,0.0,0.0,0.0,0.587
32.75,-108.75,0.12554545454545452,0.0,0.0,0.0,1.0
32.75,-108.25,0.1889090909090909,0.0,0.0,0.0,0.941
32.75,-107.75,0.20181818181818184,0.0,0.0,0.0,1.0
32.75,-107.25,0.08736363636363637,0.0,0.0,0.0,0.543
