latitude,longitude,mean_cloud_cover,median_cloud_cover,mode_cloud_cover,min_cloud_cover,max_cloud_cover
40.25,-83.25,0.733,0.780,3,0.516,0.858
40.25,-82.75,0.718,0.762,3,0.516,0.831
40.25,-82.25,0.720,0.742,3,0.520,0.874
40.25,-81.75,0.739,0.748,3,0.547,0.913
40.25,-81.25,0.692,0.760,3,0.445,0.803
40.25,-80.75,0.730,0.750,3,0.602,0.819
40.25,-80.25,0.737,0.728,3,0.618,0.874
40.25,-79.75,0.667,0.671,3,0.614,0.713
40.25,-79.25,0.732,0.771,3,0.520,0.866
40.25,-78.75,0.731,0.742,3,0.626,0.815
40.25,-78.25,0.722,0.748,3,0.539,0.854
40.25,-77.75,0.711,0.768,3,0.520,0.787
40.25,-77.25,0.677,0.703,3,0.492,0.811
40.25,-76.75,0.741,0.801,3,0.492,0.870
40.25,-76.25,0.723,0.787,3,0.465,0.854
40.25,-75.75,0.691,0.720,3,0.413,0.909
40.25,-75.25,0.672,0.693,3,0.472,0.831
40.25,-74.75,0.655,0.689,3,0.469,0.776
40.25,-74.25,0.679,0.689,3,0.476,0.862
40.25,-73.75,0.605,0.675,3,0.193,0.878
40.25,-73.25,0.571,0.705,3,0.004,0.870
40.25,-72.75,0.593,0.742,3,0.008,0.878
40.25,-72.25,0.626,0.746,3,0.134,0.878
40.25,-71.75,0.537,0.641,3,0.047,0.819
40.25,-71.25,0.561,0.654,3,0.083,0.854
40.25,-70.75,0.568,0.679,3,0.114,0.799
40.25,-70.25,0.650,0.726,3,0.268,0.878
40.25,-69.75,0.603,0.595,3,0.244,0.980
40.25,-69.25,0.663,0.673,3,0.350,0.957
40.25,-68.75,0.711,0.699,3,0.476,0.969
40.25,-68.25,0.731,0.776,3,0.531,0.843
39.75,-126.25,0.640,0.701,3,0.303,0.854
39.75,-125.75,0.645,0.730,3,0.339,0.780
39.75,-125.25,0.610,0.614,3,0.327,0.886
39.75,-124.75,0.562,0.589,2,0.362,0.709
39.75,-124.25,0.499,0.506,3,0.232,0.752
39.75,-123.75,0.475,0.482,1,0.063,0.874
39.75,-123.25,0.459,0.478,1,0.000,0.878
39.75,-122.75,0.497,0.516,1,0.035,0.921
39.75,-122.25,0.377,0.341,1,0.031,0.795
39.75,-121.75,0.361,0.329,1,0.016,0.772
39.75,-121.25,0.679,0.732,3,0.287,0.965
39.75,-120.75,0.621,0.667,3,0.311,0.839
39.75,-120.25,0.516,0.524,2,0.272,0.744
39.75,-119.75,0.463,0.459,3,0.228,0.705
39.75,-119.25,0.357,0.384,2,0.071,0.591
39.75,-118.75,0.418,0.427,3,0.209,0.610
39.75,-118.25,0.437,0.437,3,0.157,0.717
39.75,-117.75,0.484,0.474,2,0.283,0.705
39.75,-117.25,0.542,0.543,2,0.362,0.720
39.75,-116.75,0.607,0.612,3,0.382,0.823
39.75,-116.25,0.680,0.677,3,0.453,0.913
39.75,-115.75,0.672,0.663,3,0.457,0.906
39.75,-115.25,0.542,0.506,2,0.346,0.811
39.75,-114.75,0.563,0.553,3,0.291,0.854
39.75,-114.25,0.539,0.490,1,0.244,0.933
39.75,-113.75,0.588,0.598,1,0.228,0.925
39.75,-113.25,0.550,0.573,3,0.299,0.756
39.75,-112.75,0.555,0.581,3,0.244,0.815
39.75,-112.25,0.543,0.585,3,0.248,0.756
39.75,-111.75,0.678,0.709,3,0.386,0.909
39.75,-111.25,0.781,0.781,3,0.681,0.882
39.75,-110.75,0.666,0.756,4,0.185,0.969
39.75,-110.25,0.521,0.581,3,0.138,0.783
39.75,-109.75,0.410,0.482,3,0.126,0.551
39.75,-109.25,0.482,0.516,3,0.130,0.768
39.75,-108.75,0.554,0.610,3,0.197,0.799
39.75,-108.25,0.571,0.612,2,0.287,0.772
39.75,-107.75,0.769,0.772,3,0.602,0.929
39.75,-107.25,0.700,0.726,3,0.472,0.874
39.75,-106.75,0.653,0.668,3,0.390,0.886
39.75,-106.25,0.763,0.837,4,0.500,0.878
39.75,-105.75,0.793,0.815,3,0.654,0.890
39.75,-105.25,0.492,0.528,3,0.201,0.713
39.75,-104.75,0.412,0.413,3,0.181,0.642
39.75,-104.25,0.556,0.626,3,0.256,0.717
39.75,-103.75,0.527,0.591,3,0.280,0.646
39.75,-103.25,0.511,0.557,3,0.213,0.717
39.75,-102.75,0.462,0.457,2,0.307,0.626
39.75,-102.25,0.488,0.504,2,0.315,0.630
39.75,-101.75,0.533,0.545,2,0.382,0.661
39.75,-101.25,0.527,0.531,2,0.378,0.665
39.75,-100.75,0.598,0.618,3,0.480,0.677
39.75,-100.25,0.655,0.624,3,0.543,0.827
39.75,-99.75,0.635,0.656,3,0.472,0.756
39.75,-99.25,0.676,0.636,3,0.528,0.906
39.75,-98.75,0.704,0.701,3,0.539,0.874
39.75,-98.25,0.627,0.640,3,0.449,0.780
39.75,-97.75,0.601,0.602,3,0.480,0.720
39.75,-97.25,0.584,0.575,3,0.433,0.752
39.75,-96.75,0.603,0.681,3,0.291,0.760
39.75,-96.25,0.627,0.693,3,0.295,0.827
39.75,-95.75,0.623,0.720,3,0.280,0.772
39.75,-95.25,0.659,0.689,3,0.280,0.980
39.75,-94.75,0.626,0.591,3,0.323,1.000
39.75,-94.25,0.655,0.571,3,0.480,0.996
39.75,-93.75,0.609,0.485,2,0.469,1.000
39.75,-93.25,0.608,0.530,2,0.374,1.000
39.75,-92.75,0.573,0.459,2,0.374,1.000
39.75,-92.25,0.525,0.433,2,0.260,0.972
39.75,-91.75,0.527,0.431,2,0.256,0.988
39.75,-91.25,0.534,0.514,2,0.276,0.831
39.75,-90.75,0.525,0.480,2,0.276,0.862
39.75,-90.25,0.539,0.468,2,0.350,0.870
39.75,-89.75,0.467,0.425,2,0.252,0.764
39.75,-89.25,0.488,0.447,2,0.331,0.728
39.75,-88.75,0.525,0.533,2,0.299,0.732
39.75,-88.25,0.489,0.522,3,0.248,0.665
39.75,-87.75,0.536,0.599,3,0.256,0.689
39.75,-87.25,0.568,0.634,3,0.295,0.709
39.75,-86.75,0.681,0.701,3,0.504,0.819
39.75,-86.25,0.602,0.618,3,0.315,0.858
39.75,-85.75,0.653,0.689,3,0.370,0.862
39.75,-85.25,0.652,0.687,3,0.378,0.854
39.75,-84.75,0.688,0.766,3,0.409,0.811
39.75,-84.25,0.592,0.644,3,0.343,0.736
39.75,-83.75,0.751,0.791,3,0.579,0.843
39.75,-83.25,0.737,0.736,3,0.492,0.984
39.75,-82.75,0.721,0.732,3,0.421,1.000
39.75,-82.25,0.757,0.776,3,0.555,0.921
39.75,-81.75,0.775,0.797,3,0.594,0.909
39.75,-81.25,0.746,0.768,3,0.622,0.827
39.75,-80.75,0.750,0.790,3,0.583,0.839
39.75,-80.25,0.732,0.754,3,0.626,0.795
39.75,-79.75,0.761,0.776,3,0.614,0.878
39.75,-79.25,0.718,0.742,3,0.618,0.772
39.75,-78.75,0.791,0.841,3,0.614,0.870
39.75,-78.25,0.678,0.703,3,0.508,0.799
39.75,-77.75,0.738,0.764,3,0.571,0.854
39.75,-77.25,0.689,0.758,3,0.421,0.819
39.75,-76.75,0.709,0.756,3,0.445,0.878
39.75,-76.25,0.690,0.748,3,0.374,0.890
39.75,-75.75,0.694,0.722,3,0.394,0.937
39.75,-75.25,0.724,0.752,3,0.453,0.941
39.75,-74.75,0.690,0.734,3,0.409,0.882
39.75,-74.25,0.667,0.732,3,0.406,0.799
39.75,-73.75,0.597,0.636,3,0.244,0.874
39.75,-73.25,0.589,0.727,3,0.024,0.878
39.75,-72.75,0.596,0.718,3,0.071,0.878
39.75,-72.25,0.585,0.742,3,0.008,0.846
39.75,-71.75,0.668,0.732,3,0.291,0.917
39.75,-71.25,0.583,0.664,3,0.063,0.941
39.75,-70.75,0.575,0.675,3,0.091,0.858
39.75,-70.25,0.701,0.785,3,0.232,1.000
39.75,-69.75,0.755,0.789,3,0.441,1.000
39.75,-69.25,0.834,0.797,3,0.740,1.000
39.75,-68.75,0.734,0.728,3,0.492,0.988
39.25,-125.75,0.659,0.657,3,0.496,0.827
39.25,-125.25,0.545,0.553,3,0.315,0.760
39.25,-124.75,0.538,0.573,2,0.350,0.657
39.25,-124.25,0.464,0.406,2,0.287,0.760
39.25,-123.75,0.429,0.407,2,0.106,0.795
39.25,-123.25,0.467,0.461,1,0.063,0.882
39.25,-122.75,0.503,0.531,3,0.087,0.862
39.25,-122.25,0.358,0.256,1,0.067,0.854
39.25,-121.75,0.331,0.254,1,0.043,0.772
39.25,-121.25,0.307,0.228,1,0.024,0.748
39.25,-120.75,0.586,0.634,3,0.213,0.862
39.25,-120.25,0.671,0.661,3,0.508,0.854
39.25,-119.75,0.477,0.498,3,0.217,0.697
39.25,-119.25,0.402,0.415,3,0.173,0.606
39.25,-118.75,0.398,0.437,3,0.110,0.606
39.25,-118.25,0.518,0.512,2,0.311,0.736
39.25,-117.75,0.574,0.545,3,0.370,0.835
39.25,-117.25,0.579,0.591,2,0.311,0.823
39.25,-116.75,0.531,0.474,2,0.291,0.886
39.25,-116.25,0.562,0.531,2,0.315,0.870
39.25,-115.75,0.535,0.508,2,0.323,0.803
39.25,-115.25,0.522,0.488,2,0.343,0.768
39.25,-114.75,0.527,0.581,3,0.240,0.705
39.25,-114.25,0.580,0.553,2,0.417,0.795
39.25,-113.75,0.517,0.530,1,0.130,0.878
39.25,-113.25,0.507,0.490,2,0.134,0.913
39.25,-112.75,0.491,0.480,3,0.193,0.811
39.25,-112.25,0.576,0.500,2,0.327,0.976
39.25,-111.75,0.618,0.634,3,0.256,0.949
39.25,-111.25,0.649,0.701,3,0.299,0.894
39.25,-110.75,0.466,0.531,3,0.118,0.681
39.25,-110.25,0.474,0.476,3,0.209,0.736
39.25,-109.75,0.621,0.638,2,0.346,0.862
39.25,-109.25,0.481,0.469,3,0.248,0.740
39.25,-108.75,0.472,0.490,3,0.232,0.677
39.25,-108.25,0.530,0.551,3,0.236,0.783
39.25,-107.75,0.667,0.699,3,0.398,0.874
39.25,-107.25,0.683,0.669,3,0.472,0.921
39.25,-106.75,0.710,0.729,3,0.461,0.921
39.25,-106.25,0.725,0.730,3,0.634,0.807
39.25,-105.75,0.544,0.522,2,0.283,0.850
39.25,-105.25,0.461,0.464,3,0.220,0.693
39.25,-104.75,0.464,0.486,3,0.244,0.638
39.25,-104.25,0.461,0.463,3,0.209,0.709
39.25,-103.75,0.455,0.451,2,0.291,0.626
39.25,-103.25,0.424,0.388,2,0.291,0.630
39.25,-102.75,0.457,0.439,2,0.224,0.724
39.25,-102.25,0.589,0.594,3,0.496,0.669
39.25,-101.75,0.618,0.618,3,0.587,0.650
39.25,-101.25,0.644,0.638,3,0.551,0.748
39.25,-100.75,0.591,0.650,3,0.374,0.689
39.25,-100.25,0.600,0.565,3,0.449,0.823
39.25,-99.75,0.552,0.518,2,0.374,0.799
39.25,-99.25,0.604,0.636,3,0.366,0.780
39.25,-98.75,0.600,0.577,3,0.469,0.780
39.25,-98.25,0.584,0.610,3,0.386,0.728
39.25,-97.75,0.617,0.624,3,0.535,0.685
39.25,-97.25,0.624,0.610,3,0.563,0.713
39.25,-96.75,0.644,0.677,3,0.421,0.799
39.25,-96.25,0.591,0.655,3,0.311,0.744
39.25,-95.75,0.646,0.671,3,0.453,0.787
39.25,-95.25,0.645,0.599,3,0.429,0.953
39.25,-94.75,0.644,0.575,3,0.425,1.000
39.25,-94.25,0.603,0.557,3,0.299,1.000
39.25,-93.75,0.683,0.602,3,0.528,1.000
39.25,-93.25,0.638,0.571,3,0.409,1.000
39.25,-92.75,0.604,0.524,2,0.374,0.996
39.25,-92.25,0.612,0.541,2,0.382,0.984
39.25,-91.75,0.574,0.528,2,0.394,0.846
39.25,-91.25,0.502,0.514,2,0.295,0.685
39.25,-90.75,0.441,0.404,2,0.268,0.689
39.25,-90.25,0.453,0.409,2,0.264,0.728
39.25,-89.75,0.461,0.386,2,0.354,0.717
39.25,-89.25,0.470,0.459,2,0.256,0.705
39.25,-88.75,0.512,0.498,2,0.398,0.654
39.25,-88.25,0.544,0.543,2,0.429,0.661
39.25,-87.75,0.541,0.559,3,0.378,0.669
39.25,-87.25,0.611,0.585,3,0.437,0.839
39.25,-86.75,0.566,0.667,3,0.217,0.713
39.25,-86.25,0.601,0.685,3,0.299,0.736
39.25,-85.75,0.711,0.722,3,0.512,0.886
39.25,-85.25,0.704,0.797,3,0.319,0.902
39.25,-84.75,0.623,0.724,3,0.272,0.772
39.25,-84.25,0.667,0.758,3,0.280,0.874
39.25,-83.75,0.777,0.768,3,0.587,0.984
39.25,-83.25,0.726,0.752,3,0.417,0.984
39.25,-82.75,0.736,0.782,3,0.386,0.996
39.25,-82.25,0.682,0.750,3,0.299,0.929
39.25,-81.75,0.762,0.736,3,0.583,0.992
39.25,-81.25,0.729,0.736,3,0.567,0.878
39.25,-80.75,0.744,0.730,3,0.618,0.898
39.25,-80.25,0.752,0.768,3,0.602,0.870
39.25,-79.75,0.708,0.715,3,0.575,0.827
39.25,-79.25,0.698,0.727,3,0.543,0.795
39.25,-78.75,0.706,0.760,3,0.516,0.787
39.25,-78.25,0.712,0.793,3,0.461,0.799
39.25,-77.75,0.631,0.655,3,0.417,0.795
39.25,-77.25,0.665,0.691,3,0.394,0.886
39.25,-76.75,0.631,0.679,3,0.406,0.760
39.25,-76.25,0.669,0.742,3,0.413,0.780
39.25,-75.75,0.688,0.703,3,0.433,0.913
39.25,-75.25,0.601,0.591,3,0.331,0.894
39.25,-74.75,0.665,0.704,3,0.374,0.878
39.25,-74.25,0.766,0.831,4,0.421,0.980
39.25,-73.75,0.641,0.752,3,0.181,0.878
39.25,-73.25,0.632,0.815,4,0.020,0.878
39.25,-72.75,0.658,0.771,3,0.213,0.878
39.25,-72.25,0.661,0.815,4,0.016,1.000
39.25,-71.75,0.654,0.782,3,0.150,0.902
39.25,-71.25,0.684,0.732,3,0.319,0.953
39.25,-70.25,0.718,0.721,3,0.551,0.878
38.75,-125.25,0.554,0.577,2,0.339,0.724
38.75,-124.75,0.516,0.494,3,0.248,0.827
38.75,-124.25,0.470,0.386,2,0.276,0.831
38.75,-123.75,0.493,0.447,2,0.327,0.752
38.75,-123.25,0.425,0.421,3,0.004,0.854
38.75,-122.75,0.432,0.368,1,0.055,0.937
38.75,-122.25,0.444,0.398,1,0.059,0.921
38.75,-121.75,0.302,0.213,1,0.012,0.772
38.75,-121.25,0.418,0.348,1,0.142,0.835
38.75,-120.75,0.459,0.445,1,0.193,0.752
38.75,-120.25,0.736,0.733,3,0.555,0.925
38.75,-119.75,0.485,0.473,3,0.244,0.752
38.75,-119.25,0.363,0.333,2,0.098,0.689
38.75,-118.75,0.365,0.356,2,0.173,0.575
38.75,-118.25,0.352,0.370,1,0.083,0.587
38.75,-117.75,0.447,0.394,1,0.197,0.803
38.75,-117.25,0.699,0.705,3,0.563,0.823
38.75,-116.75,0.495,0.364,2,0.339,0.913
38.75,-116.25,0.440,0.351,2,0.232,0.827
38.75,-115.75,0.471,0.419,2,0.193,0.854
38.75,-115.25,0.435,0.413,2,0.256,0.657
38.75,-114.75,0.494,0.469,3,0.220,0.819
38.75,-114.25,0.594,0.602,2,0.295,0.878
38.75,-113.75,0.442,0.461,3,0.051,0.795
38.75,-113.25,0.512,0.514,3,0.177,0.843
38.75,-112.75,0.437,0.494,3,0.039,0.720
38.75,-112.25,0.678,0.675,3,0.382,0.980
38.75,-111.75,0.640,0.644,3,0.303,0.969
38.75,-111.25,0.570,0.547,3,0.283,0.902
38.75,-110.75,0.412,0.431,3,0.185,0.602
38.75,-110.25,0.414,0.459,3,0.150,0.591
38.75,-109.75,0.413,0.425,2,0.169,0.634
38.75,-109.25,0.464,0.451,3,0.189,0.764
38.75,-108.75,0.667,0.663,3,0.480,0.862
38.75,-108.25,0.481,0.494,3,0.213,0.724
38.75,-107.75,0.576,0.600,3,0.205,0.898
38.75,-107.25,0.765,0.783,3,0.547,0.945
38.75,-106.75,0.730,0.675,3,0.594,0.976
38.75,-106.25,0.691,0.671,3,0.579,0.843
38.75,-105.75,0.522,0.453,2,0.287,0.894
38.75,-105.25,0.416,0.461,3,0.118,0.626
38.75,-104.75,0.508,0.514,2,0.319,0.685
38.75,-104.25,0.399,0.427,3,0.232,0.508
38.75,-103.75,0.404,0.390,2,0.256,0.579
38.75,-103.25,0.349,0.335,1,0.236,0.492
38.75,-102.75,0.429,0.421,2,0.354,0.520
38.75,-102.25,0.505,0.537,3,0.362,0.583
38.75,-101.75,0.579,0.589,3,0.504,0.634
38.75,-101.25,0.591,0.626,3,0.476,0.638
38.75,-100.75,0.545,0.589,3,0.260,0.744
38.75,-100.25,0.567,0.575,3,0.287,0.831
38.75,-99.75,0.585,0.624,3,0.350,0.740
38.75,-99.25,0.581,0.634,3,0.295,0.760
38.75,-98.75,0.605,0.652,3,0.358,0.760
38.75,-98.25,0.620,0.647,3,0.417,0.768
38.75,-97.75,0.615,0.648,3,0.472,0.693
38.75,-97.25,0.594,0.561,3,0.528,0.728
38.75,-96.75,0.607,0.606,3,0.480,0.736
38.75,-96.25,0.630,0.634,3,0.551,0.701
38.75,-95.75,0.631,0.658,3,0.429,0.780
38.75,-95.25,0.665,0.652,3,0.472,0.886
38.75,-94.75,0.650,0.591,3,0.445,0.972
38.75,-94.25,0.636,0.575,3,0.394,1.000
38.75,-93.75,0.669,0.644,3,0.390,1.000
38.75,-93.25,0.658,0.569,3,0.500,0.996
38.75,-92.75,0.629,0.583,2,0.382,0.969
38.75,-92.25,0.569,0.492,2,0.370,0.921
38.75,-91.75,0.534,0.520,2,0.343,0.752
38.75,-91.25,0.504,0.488,2,0.350,0.689
38.75,-90.75,0.556,0.602,3,0.291,0.728
38.75,-90.25,0.425,0.358,2,0.248,0.736
38.75,-89.75,0.469,0.427,2,0.315,0.705
38.75,-89.25,0.535,0.494,2,0.457,0.697
38.75,-88.75,0.596,0.612,3,0.488,0.673
38.75,-88.25,0.585,0.567,3,0.457,0.748
38.75,-87.75,0.567,0.571,3,0.394,0.732
38.75,-87.25,0.660,0.693,3,0.465,0.791
38.75,-86.75,0.556,0.636,3,0.185,0.768
38.75,-86.25,0.579,0.669,3,0.240,0.736
38.75,-85.75,0.642,0.748,3,0.264,0.807
38.75,-85.25,0.567,0.681,3,0.146,0.760
38.75,-84.75,0.578,0.689,3,0.169,0.764
38.75,-84.25,0.615,0.695,3,0.165,0.906
38.75,-83.75,0.620,0.630,3,0.256,0.965
38.75,-83.25,0.653,0.711,3,0.295,0.894
38.75,-82.75,0.647,0.673,3,0.295,0.945
38.75,-82.25,0.699,0.701,3,0.535,0.858
38.75,-81.75,0.609,0.612,3,0.327,0.886
38.75,-81.25,0.658,0.661,3,0.449,0.862
38.75,-80.75,0.687,0.683,3,0.469,0.913
38.75,-80.25,0.697,0.709,3,0.476,0.894
38.75,-79.75,0.660,0.687,3,0.492,0.772
38.75,-79.25,0.628,0.683,3,0.394,0.752
38.75,-78.75,0.660,0.773,3,0.244,0.850
38.75,-78.25,0.715,0.746,3,0.488,0.878
38.75,-77.75,0.632,0.706,3,0.319,0.795
38.75,-77.25,0.678,0.736,3,0.358,0.882
38.75,-76.75,0.615,0.669,3,0.335,0.787
38.75,-76.25,0.640,0.687,3,0.394,0.791
38.75,-75.75,0.623,0.667,3,0.260,0.898
38.75,-75.25,0.684,0.687,3,0.406,0.957
38.75,-74.75,0.654,0.711,3,0.264,0.933
38.75,-74.25,0.622,0.715,3,0.165,0.894
38.75,-73.75,0.574,0.709,3,0.000,0.878
38.75,-73.25,0.713,0.813,4,0.240,0.984
38.75,-72.75,0.710,0.872,4,0.130,0.965
38.25,-125.25,0.574,0.541,3,0.421,0.791
38.25,-124.75,0.598,0.628,3,0.311,0.827
38.25,-124.25,0.571,0.551,2,0.311,0.870
38.25,-123.75,0.448,0.364,2,0.291,0.772
38.25,-123.25,0.348,0.228,1,0.185,0.752
38.25,-122.75,0.305,0.213,1,0.031,0.764
38.25,-122.25,0.361,0.274,1,0.071,0.827
38.25,-121.75,0.348,0.305,1,0.039,0.744
38.25,-121.25,0.394,0.364,1,0.067,0.780
38.25,-120.75,0.419,0.407,1,0.169,0.693
38.25,-120.25,0.567,0.529,2,0.331,0.878
38.25,-119.75,0.706,0.732,3,0.587,0.772
38.25,-119.25,0.468,0.384,2,0.327,0.776
38.25,-118.75,0.353,0.266,2,0.201,0.681
38.25,-118.25,0.345,0.358,2,0.126,0.539
38.25,-117.75,0.425,0.447,3,0.173,0.634
38.25,-117.25,0.402,0.417,1,0.122,0.650
38.25,-116.75,0.434,0.343,2,0.240,0.811
38.25,-116.25,0.457,0.392,3,0.213,0.831
38.25,-115.75,0.384,0.327,1,0.173,0.709
38.25,-115.25,0.383,0.319,1,0.169,0.724
38.25,-114.75,0.404,0.406,2,0.126,0.677
38.25,-114.25,0.457,0.425,3,0.122,0.854
38.25,-113.75,0.427,0.388,2,0.142,0.791
38.25,-113.25,0.474,0.494,3,0.154,0.752
38.25,-112.75,0.479,0.488,3,0.165,0.776
38.25,-112.25,0.628,0.638,3,0.346,0.890
38.25,-111.75,0.598,0.606,2,0.264,0.917
38.25,-111.25,0.385,0.366,2,0.193,0.614
38.25,-110.75,0.412,0.366,2,0.106,0.811
38.25,-110.25,0.393,0.415,2,0.122,0.618
38.25,-109.75,0.322,0.331,2,0.138,0.488
38.25,-109.25,0.481,0.419,2,0.264,0.823
38.25,-108.75,0.456,0.402,2,0.236,0.783
38.25,-108.25,0.644,0.622,3,0.488,0.843
38.25,-107.75,0.515,0.508,2,0.346,0.697
38.25,-107.25,0.654,0.642,3,0.528,0.807
38.25,-106.75,0.585,0.596,2,0.307,0.839
38.25,-106.25,0.695,0.703,4,0.437,0.937
38.25,-105.75,0.603,0.606,3,0.476,0.724
38.25,-105.25,0.484,0.531,3,0.185,0.689
38.25,-104.75,0.496,0.547,3,0.169,0.720
38.25,-104.25,0.331,0.327,1,0.165,0.504
38.25,-103.75,0.328,0.335,1,0.142,0.500
38.25,-103.25,0.408,0.407,2,0.260,0.559
38.25,-102.75,0.421,0.460,2,0.287,0.476
38.25,-102.25,0.483,0.502,2,0.374,0.555
38.25,-101.75,0.557,0.569,3,0.421,0.669
38.25,-101.25,0.590,0.612,3,0.331,0.803
38.25,-100.75,0.635,0.695,3,0.319,0.831
38.25,-100.25,0.575,0.659,3,0.205,0.776
38.25,-99.75,0.567,0.593,3,0.323,0.760
38.25,-99.25,0.617,0.661,3,0.362,0.783
38.25,-98.75,0.620,0.640,3,0.409,0.791
38.25,-98.25,0.621,0.624,3,0.484,0.752
38.25,-97.75,0.598,0.612,3,0.433,0.736
38.25,-97.25,0.601,0.610,3,0.449,0.736
38.25,-96.75,0.610,0.598,3,0.567,0.677
38.25,-96.25,0.554,0.549,3,0.476,0.642
38.25,-95.75,0.633,0.636,3,0.531,0.728
38.25,-95.25,0.583,0.587,2,0.390,0.768
38.25,-94.75,0.627,0.588,2,0.358,0.972
38.25,-94.25,0.686,0.642,3,0.461,1.000
38.25,-93.75,0.692,0.687,3,0.425,0.969
38.25,-93.25,0.649,0.620,3,0.382,0.972
38.25,-92.75,0.517,0.445,2,0.354,0.823
38.25,-92.25,0.527,0.464,2,0.374,0.807
38.25,-91.75,0.547,0.581,2,0.362,0.665
38.25,-91.25,0.511,0.510,2,0.272,0.752
38.25,-90.75,0.506,0.508,2,0.256,0.752
38.25,-90.25,0.465,0.427,2,0.256,0.752
38.25,-89.75,0.441,0.453,2,0.181,0.677
38.25,-89.25,0.523,0.539,3,0.323,0.689
38.25,-88.75,0.456,0.492,3,0.209,0.630
38.25,-88.25,0.597,0.663,3,0.276,0.787
38.25,-87.75,0.638,0.671,3,0.378,0.831
38.25,-87.25,0.579,0.647,3,0.291,0.728
38.25,-86.75,0.538,0.579,3,0.291,0.705
38.25,-86.25,0.568,0.661,3,0.126,0.823
38.25,-85.75,0.552,0.638,3,0.173,0.760
38.25,-85.25,0.592,0.738,3,0.114,0.780
38.25,-84.75,0.562,0.665,3,0.134,0.783
38.25,-84.25,0.668,0.791,3,0.154,0.937
38.25,-83.75,0.590,0.659,3,0.161,0.878
38.25,-83.25,0.610,0.677,3,0.220,0.866
38.25,-82.75,0.608,0.663,3,0.228,0.878
38.25,-82.25,0.630,0.646,3,0.358,0.870
38.25,-81.75,0.585,0.579,3,0.299,0.882
38.25,-81.25,0.616,0.628,3,0.327,0.882
38.25,-80.75,0.638,0.656,3,0.350,0.890
38.25,-80.25,0.669,0.703,3,0.366,0.906
38.25,-79.75,0.639,0.652,3,0.343,0.909
38.25,-79.25,0.651,0.742,3,0.327,0.791
38.25,-78.75,0.620,0.681,3,0.315,0.803
38.25,-78.25,0.690,0.714,3,0.406,0.925
38.25,-77.75,0.685,0.762,3,0.370,0.846
38.25,-77.25,0.602,0.646,3,0.370,0.748
38.25,-76.75,0.630,0.709,3,0.291,0.811
38.25,-76.25,0.616,0.673,3,0.217,0.902
38.25,-75.75,0.653,0.730,3,0.319,0.835
38.25,-75.25,0.723,0.752,3,0.465,0.921
38.25,-74.75,0.620,0.606,2,0.268,1.000
38.25,-74.25,0.511,0.542,3,0.000,0.961
38.25,-73.75,0.632,0.652,3,0.228,0.996
38.25,-73.25,0.734,0.870,4,0.197,1.000
38.25,-72.75,0.767,0.852,4,0.362,1.000
37.75,-125.25,0.686,0.664,3,0.551,0.866
37.75,-124.75,0.664,0.640,3,0.618,0.760
37.75,-124.25,0.625,0.646,3,0.406,0.803
37.75,-123.75,0.547,0.470,2,0.402,0.846
37.75,-123.25,0.540,0.478,2,0.402,0.803
37.75,-122.75,0.417,0.368,2,0.126,0.807
37.75,-122.25,0.339,0.287,1,0.055,0.724
37.75,-121.75,0.365,0.252,1,0.146,0.811
37.75,-121.25,0.324,0.258,1,0.035,0.744
37.75,-120.75,0.363,0.268,1,0.244,0.673
37.75,-120.25,0.404,0.431,1,0.126,0.626
37.75,-119.75,0.636,0.599,3,0.457,0.890
37.75,-119.25,0.575,0.585,3,0.378,0.752
37.75,-118.75,0.485,0.480,2,0.264,0.717
37.75,-118.25,0.499,0.476,3,0.248,0.795
37.75,-117.75,0.316,0.313,1,0.154,0.484
37.75,-117.25,0.350,0.396,2,0.039,0.571
37.75,-116.75,0.446,0.484,3,0.169,0.646
37.75,-116.25,0.406,0.346,1,0.173,0.760
37.75,-115.75,0.454,0.392,3,0.201,0.831
37.75,-115.25,0.368,0.358,1,0.106,0.650
37.75,-114.75,0.296,0.244,1,0.051,0.646
37.75,-114.25,0.335,0.293,1,0.217,0.535
37.75,-113.75,0.362,0.384,2,0.114,0.567
37.75,-113.25,0.413,0.354,2,0.213,0.728
37.75,-112.75,0.618,0.594,3,0.394,0.890
37.75,-112.25,0.503,0.502,3,0.213,0.795
37.75,-111.75,0.487,0.431,2,0.248,0.839
37.75,-111.25,0.456,0.488,3,0.169,0.677
37.75,-110.75,0.438,0.463,3,0.114,0.713
37.75,-110.25,0.396,0.382,2,0.173,0.646
37.75,-109.75,0.441,0.435,3,0.181,0.713
37.75,-109.25,0.421,0.419,2,0.244,0.602
37.75,-108.75,0.460,0.480,3,0.146,0.732
37.75,-108.25,0.725,0.671,3,0.594,0.965
37.75,-107.75,0.732,0.715,3,0.563,0.937
37.75,-107.25,0.761,0.772,3,0.673,0.827
37.75,-106.75,0.695,0.699,3,0.543,0.839
37.75,-106.25,0.464,0.413,2,0.303,0.724
37.75,-105.75,0.514,0.488,2,0.484,0.594
37.75,-105.25,0.487,0.518,2,0.315,0.598
37.75,-104.75,0.464,0.445,2,0.213,0.752
37.75,-104.25,0.430,0.465,2,0.280,0.512
37.75,-103.75,0.390,0.380,2,0.280,0.520
37.75,-103.25,0.329,0.339,2,0.126,0.512
37.75,-102.75,0.411,0.415,2,0.311,0.504
